Loan_ID,Customer_ID,Account_ID,Product_ID,Date_Origination,Date_Closure,Loan_Amount,Interest_Rate,Default_Flag,Recovery_Amount
LN0000311,205404670,ACC205404670,PRD004,7/18/2022,8/28/2023,923732,14.97,0,0
LN0000312,205404224,ACC205404224,PRD003,5/29/2023,12/31/2024,214061,14.37,0,0
LN0000313,205404578,ACC205404578,PRD003,2/13/2022,1/30/2024,432032,15.58,0,0
LN0000314,205403823,ACC205403823,PRD003,5/31/2024,12/31/2024,169870,10.88,0,0
LN0000315,205402861,ACC205402861,PRD003,10/4/2020,12/31/2024,484338,11.9,0,0
LN0000316,205403913,ACC205403913,PRD003,1/12/2022,5/29/2023,458239,11.32,0,0
LN0000317,205404268,ACC205404268,PRD003,3/18/2022,12/31/2024,320997,12.09,0,0
LN0000318,205400349,ACC205400349,PRD003,3/7/2021,11/13/2022,168487,10.89,0,0
LN0000319,205402642,ACC205402642,PRD003,9/23/2023,,156264,10.54,0,0
LN0000320,205400349,ACC205400349,PRD003,3/11/2023,12/31/2024,57633,13.52,1,44090.38
LN0000321,205400998,ACC205400998,PRD004,11/3/2021,5/10/2024,411083,14.16,1,268144.4
LN0000322,205400715,ACC205400715,PRD003,6/2/2023,12/31/2024,453535,13.67,0,0
LN0000323,205402407,ACC205402407,PRD003,10/29/2023,12/31/2024,362439,17.52,1,136794.98
LN0000324,205401427,ACC205401427,PRD003,9/2/2019,,436392,13.41,0,0
LN0000325,205402451,ACC205402451,PRD003,9/27/2022,,328255,15.64,0,0
LN0000326,205401366,ACC205401366,PRD003,11/2/2020,,378483,17.24,0,0
LN0000327,205403357,ACC205403357,PRD004,8/13/2020,,841983,9.13,0,0
LN0000328,205400658,ACC205400658,PRD003,5/5/2024,12/31/2024,459770,16.29,0,0
LN0000329,205401949,ACC205401949,PRD003,2/1/2023,,195847,13.13,0,0
LN0000330,205403319,ACC205403319,PRD003,5/16/2023,7/25/2024,471528,13.52,1,114848.24
LN0000331,205400467,ACC205400467,PRD004,9/8/2022,,808568,10.33,0,0
LN0000332,205404386,ACC205404386,PRD003,12/10/2023,12/31/2024,100245,12.45,0,0
LN0000333,205404351,ACC205404351,PRD003,6/17/2021,,418166,15.05,0,0
LN0000334,205404423,ACC205404423,PRD004,6/21/2023,12/31/2024,701923,12.45,0,0
LN0000335,205404344,ACC205404344,PRD003,6/12/2022,11/10/2023,287853,10.18,0,0
LN0000336,205404026,ACC205404026,PRD003,4/28/2024,12/31/2024,87395,12.03,0,0
LN0000337,205401538,ACC205401538,PRD004,6/27/2022,12/31/2024,628913,8.63,0,0
LN0000338,205403566,ACC205403566,PRD003,12/26/2023,12/31/2024,455403,14.64,0,0
LN0000339,205402569,ACC205402569,PRD003,12/26/2023,12/31/2024,179410,11.24,1,132614.53
LN0000340,205402710,ACC205402710,PRD003,3/22/2024,,73109,10.23,0,0
LN0000341,205400607,ACC205400607,PRD004,8/29/2023,9/22/2024,1273155,13.17,0,0
LN0000342,205402103,ACC205402103,PRD003,9/12/2023,12/31/2024,330999,12.83,1,183253.8
LN0000343,205403278,ACC205403278,PRD003,2/21/2022,12/31/2024,434063,13.72,0,0
LN0000344,205402893,ACC205402893,PRD003,6/30/2024,,286374,12.75,0,0
LN0000345,205400839,ACC205400839,PRD003,4/29/2024,12/31/2024,178053,14.12,0,0
LN0000346,205404246,ACC205404246,PRD003,12/11/2021,12/31/2024,465683,13.11,0,0
LN0000347,205400642,ACC205400642,PRD003,3/23/2020,1/22/2023,297914,16.72,1,103584.11
LN0000348,205401772,ACC205401772,PRD004,6/18/2023,,556563,14.25,0,0
LN0000349,205403201,ACC205403201,PRD004,6/21/2021,2/9/2024,632056,11.4,1,304610.48
LN0000350,205401089,ACC205401089,PRD003,4/2/2022,10/7/2023,307874,17.18,0,0
LN0000351,205400092,ACC205400092,PRD003,1/11/2024,12/31/2024,433053,17.62,0,0
LN0000352,205403461,ACC205403461,PRD004,6/11/2023,,222009,14.59,0,0
LN0000353,205401164,ACC205401164,PRD003,9/6/2022,12/31/2024,141274,14.69,0,0
LN0000354,205402413,ACC205402413,PRD003,4/2/2024,12/31/2024,164539,13.77,0,0
LN0000355,205404152,ACC205404152,PRD003,10/24/2019,,223946,16.87,0,0
LN0000356,205401940,ACC205401940,PRD004,9/22/2023,12/31/2024,380410,14.19,0,0
LN0000357,205400863,ACC205400863,PRD004,6/29/2023,12/31/2024,485770,8.4,0,0
LN0000358,205404788,ACC205404788,PRD003,6/28/2018,11/3/2022,300621,13.48,0,0
LN0000359,205400663,ACC205400663,PRD004,2/8/2024,12/31/2024,477314,8.43,0,0
LN0000360,205402315,ACC205402315,PRD003,1/19/2018,,459407,16.89,0,0
LN0000361,205404837,ACC205404837,PRD004,12/9/2021,,1447280,12,0,0
LN0000362,205403745,ACC205403745,PRD003,6/6/2023,8/15/2024,192641,14.64,1,140889.44
LN0000363,205402641,ACC205402641,PRD003,3/9/2024,12/31/2024,464211,16.44,0,0
LN0000364,205402885,ACC205402885,PRD003,3/12/2023,12/31/2024,233648,11.57,0,0
LN0000365,205400627,ACC205400627,PRD004,2/19/2024,12/31/2024,857539,10.34,0,0
LN0000366,205403863,ACC205403863,PRD003,10/6/2023,,349453,11.3,0,0
LN0000367,205403324,ACC205403324,PRD003,2/19/2024,12/31/2024,192664,14.76,0,0
LN0000368,205400036,ACC205400036,PRD003,1/22/2024,12/31/2024,427987,17.95,0,0
LN0000369,205403031,ACC205403031,PRD004,12/16/2023,12/31/2024,872500,8.34,0,0
LN0000370,205401220,ACC205401220,PRD004,10/31/2022,5/25/2024,1650783,9.74,0,0
LN0000371,205402733,ACC205402733,PRD003,9/27/2023,12/31/2024,175856,16.81,0,0
LN0000372,205401454,ACC205401454,PRD004,10/17/2022,12/31/2024,1298191,11.57,0,0
LN0000373,205404764,ACC205404764,PRD003,5/17/2022,12/31/2024,241357,12.8,0,0
LN0000374,205400999,ACC205400999,PRD003,4/30/2021,9/16/2023,270957,17.42,1,112296.23
LN0000375,205402317,ACC205402317,PRD003,1/12/2022,7/18/2023,63216,13.51,0,0
LN0000376,205400739,ACC205400739,PRD004,10/18/2019,,903658,11.01,0,0
LN0000377,205400865,ACC205400865,PRD003,1/8/2020,10/10/2022,277814,16.47,0,0
LN0000378,205403796,ACC205403796,PRD004,12/13/2023,,1164074,14.76,0,0
LN0000379,205402721,ACC205402721,PRD003,7/26/2018,1/9/2022,359967,12.04,0,0
LN0000380,205400948,ACC205400948,PRD003,6/10/2020,,67992,14.47,0,0
LN0000381,205403246,ACC205403246,PRD003,1/10/2024,,339714,16.55,0,0
LN0000382,205404874,ACC205404874,PRD003,3/7/2022,6/8/2023,169538,10.41,1,95513.34
LN0000383,205403683,ACC205403683,PRD004,4/13/2023,8/20/2024,943392,9.44,1,323283.1
LN0000384,205401713,ACC205401713,PRD003,9/15/2023,,455267,11.19,0,0
LN0000385,205401649,ACC205401649,PRD003,7/28/2023,12/31/2024,222352,17.21,0,0
LN0000386,205401724,ACC205401724,PRD003,5/10/2021,,449488,14.48,0,0
LN0000387,205400929,ACC205400929,PRD004,1/13/2024,,1912387,13.11,0,0
LN0000388,205402805,ACC205402805,PRD003,2/7/2024,12/31/2024,311797,17.76,0,0
LN0000389,205401423,ACC205401423,PRD004,5/21/2022,,1515045,13.58,0,0
LN0000390,205403291,ACC205403291,PRD003,2/24/2023,12/31/2024,396950,14.8,0,0
LN0000391,205403187,ACC205403187,PRD003,6/11/2018,,115369,12.02,0,0
LN0000392,205400220,ACC205400220,PRD003,7/22/2023,12/31/2024,62181,10.89,1,16040.95
LN0000393,205400753,ACC205400753,PRD003,6/23/2024,,442935,17.61,0,0
LN0000394,205400630,ACC205400630,PRD003,7/2/2023,12/31/2024,119120,15.02,1,45178.7
LN0000395,205400226,ACC205400226,PRD003,3/4/2023,12/31/2024,123533,17.25,0,0
LN0000396,205403335,ACC205403335,PRD003,11/14/2020,1/2/2024,84596,15.56,0,0
LN0000397,205400244,ACC205400244,PRD004,2/1/2024,,1808120,12.61,0,0
LN0000398,205401673,ACC205401673,PRD004,9/14/2023,12/31/2024,848177,14.87,1,594500.5
LN0000399,205401921,ACC205401921,PRD003,4/13/2023,,458252,14.95,0,0
LN0000400,205401479,ACC205401479,PRD003,8/15/2023,12/31/2024,163771,16.54,0,0
LN0000401,205403524,ACC205403524,PRD003,6/9/2021,12/31/2024,285944,11.9,1,150167.94
LN0000402,205403187,ACC205403187,PRD003,1/21/2022,,349821,15.55,0,0
LN0000403,205404666,ACC205404666,PRD004,10/28/2023,12/31/2024,1131734,14.03,0,0
LN0000404,205404042,ACC205404042,PRD003,5/29/2022,,147291,16.38,0,0
LN0000405,205402781,ACC205402781,PRD004,5/11/2022,,1364453,8.41,0,0
LN0000406,205400266,ACC205400266,PRD004,2/14/2023,12/31/2024,339237,12.27,0,0
LN0000407,205401069,ACC205401069,PRD003,6/11/2024,12/31/2024,273442,10.31,0,0
LN0000408,205400283,ACC205400283,PRD004,12/14/2021,,949556,11.58,0,0
LN0000409,205403207,ACC205403207,PRD003,8/27/2022,,342829,11.3,0,0
LN0000410,205402393,ACC205402393,PRD003,12/1/2020,,463054,11.09,0,0
LN0000411,205401614,ACC205401614,PRD003,9/18/2022,2/3/2024,163500,16.5,0,0
LN0000412,205403881,ACC205403881,PRD003,5/20/2022,12/31/2024,435511,16.59,1,139126.72
LN0000413,205403474,ACC205403474,PRD004,2/10/2023,12/31/2024,1225696,12.71,0,0
LN0000414,205403696,ACC205403696,PRD003,6/21/2024,,293947,13.42,0,0
LN0000415,205403305,ACC205403305,PRD004,11/17/2023,12/31/2024,1974243,14.37,0,0
LN0000416,205404505,ACC205404505,PRD003,5/2/2024,12/31/2024,209295,17.21,0,0
LN0000417,205401683,ACC205401683,PRD003,11/24/2021,7/10/2023,357928,14.67,0,0
LN0000418,205404739,ACC205404739,PRD004,12/19/2021,12/31/2024,637005,12.58,0,0
LN0000419,205404249,ACC205404249,PRD004,4/30/2023,,1125124,11.39,0,0
LN0000420,205400914,ACC205400914,PRD003,2/19/2024,12/31/2024,281748,17.05,0,0
LN0000421,205401771,ACC205401771,PRD004,1/6/2023,12/31/2024,1757903,14.88,0,0
LN0000422,205401261,ACC205401261,PRD003,10/24/2023,12/31/2024,98487,16.8,0,0
LN0000423,205401076,ACC205401076,PRD003,4/14/2022,,94723,17.5,0,0
LN0000424,205402605,ACC205402605,PRD003,12/24/2021,12/31/2024,64187,11.54,0,0
LN0000425,205401007,ACC205401007,PRD003,10/9/2019,,99882,13.66,0,0
LN0000426,205404005,ACC205404005,PRD003,7/24/2023,,400452,17.45,0,0
LN0000427,205402660,ACC205402660,PRD003,7/22/2019,9/15/2022,437428,14.33,0,0
LN0000428,205404777,ACC205404777,PRD003,8/4/2022,12/31/2024,358343,17.92,1,158332.96
LN0000429,205400474,ACC205400474,PRD004,3/17/2024,12/31/2024,1248760,9.91,0,0
LN0000430,205400606,ACC205400606,PRD003,9/29/2023,,287724,13.21,0,0
LN0000431,205402569,ACC205402569,PRD003,6/20/2022,12/31/2024,127182,13.83,0,0
LN0000432,205403418,ACC205403418,PRD003,6/27/2020,,419236,16.29,0,0
LN0000433,205403494,ACC205403494,PRD003,4/25/2019,11/8/2021,416017,15.23,0,0
LN0000434,205403694,ACC205403694,PRD004,7/3/2022,12/31/2024,791352,14.03,0,0
LN0000435,205402552,ACC205402552,PRD003,8/31/2023,12/31/2024,408942,13.87,0,0
LN0000436,205401427,ACC205401427,PRD003,7/27/2020,1/7/2023,54417,16.24,1,40351.05
LN0000437,205404715,ACC205404715,PRD003,9/11/2018,9/30/2021,455136,12.13,1,309224.44
LN0000438,205404596,ACC205404596,PRD004,6/7/2024,,1118972,8.35,0,0
LN0000439,205402399,ACC205402399,PRD003,1/15/2021,,487659,11.42,0,0
LN0000440,205401510,ACC205401510,PRD003,3/29/2023,12/31/2024,308816,15.06,0,0
LN0000441,205404904,ACC205404904,PRD003,8/23/2021,12/31/2024,467727,15.18,1,330970.17
LN0000442,205404379,ACC205404379,PRD004,10/1/2022,5/20/2024,1037299,12.69,0,0
LN0000443,205404493,ACC205404493,PRD003,10/5/2021,12/31/2024,159522,16.49,0,0
LN0000444,205403290,ACC205403290,PRD003,10/8/2021,,406533,14.17,0,0
LN0000445,205401968,ACC205401968,PRD003,8/6/2023,12/31/2024,313879,13.66,0,0
LN0000446,205400038,ACC205400038,PRD004,7/24/2023,12/31/2024,1688675,10.79,0,0
LN0000447,205400340,ACC205400340,PRD003,9/22/2023,12/31/2024,187260,12.19,0,0
LN0000448,205401579,ACC205401579,PRD004,8/20/2020,,898343,10.69,0,0
LN0000449,205400917,ACC205400917,PRD004,3/8/2024,,1717531,11.48,0,0
LN0000450,205401685,ACC205401685,PRD003,11/15/2023,12/31/2024,286081,15.95,0,0
LN0000451,205400788,ACC205400788,PRD003,12/26/2021,,77684,14.24,0,0
LN0000452,205403967,ACC205403967,PRD004,8/13/2019,10/1/2020,938281,9.85,0,0
LN0000453,205404129,ACC205404129,PRD004,4/13/2022,12/31/2024,1897367,13.34,0,0
LN0000454,205403116,ACC205403116,PRD004,1/8/2024,12/31/2024,330584,14.88,0,0
LN0000455,205402899,ACC205402899,PRD003,5/6/2024,12/31/2024,146560,16.79,0,0
LN0000456,205403687,ACC205403687,PRD003,12/10/2021,,102378,14.68,0,0
LN0000457,205404944,ACC205404944,PRD004,12/31/2019,10/7/2024,454718,14.22,0,0
LN0000458,205400799,ACC205400799,PRD004,4/26/2023,,827360,8.98,0,0
LN0000459,205403222,ACC205403222,PRD003,2/1/2024,12/31/2024,468441,12.76,0,0
LN0000460,205400904,ACC205400904,PRD004,6/18/2024,12/31/2024,1392505,9.23,1,370379.28
LN0000461,205404619,ACC205404619,PRD003,9/3/2023,12/31/2024,330825,14.72,0,0
LN0000462,205402633,ACC205402633,PRD003,1/4/2023,,90221,15.08,0,0
LN0000463,205402139,ACC205402139,PRD003,4/6/2021,12/31/2024,441206,14.6,0,0
LN0000464,205404983,ACC205404983,PRD004,8/9/2023,12/31/2024,861596,13.81,0,0
LN0000465,205400818,ACC205400818,PRD003,12/30/2022,3/11/2024,96851,12.93,0,0
LN0000466,205404386,ACC205404386,PRD003,3/25/2024,12/31/2024,260118,11.97,0,0
LN0000467,205404333,ACC205404333,PRD003,2/20/2021,,397768,11.87,0,0
LN0000468,205403079,ACC205403079,PRD004,4/1/2022,,1304075,8.13,0,0
LN0000469,205400865,ACC205400865,PRD003,12/5/2021,12/31/2024,312693,16.96,0,0
LN0000470,205402389,ACC205402389,PRD003,2/6/2021,12/9/2022,126423,10.76,0,0
LN0000471,205402971,ACC205402971,PRD004,10/12/2023,12/31/2024,1147308,10.39,0,0
LN0000472,205402781,ACC205402781,PRD003,12/16/2020,5/9/2023,336748,13.88,1,232096.19
LN0000473,205400709,ACC205400709,PRD004,3/11/2019,11/6/2022,852546,10.15,0,0
LN0000474,205403296,ACC205403296,PRD003,11/15/2023,12/31/2024,348999,10.96,0,0
LN0000475,205401466,ACC205401466,PRD003,2/21/2024,12/31/2024,71779,11.53,1,25565.11
LN0000476,205402940,ACC205402940,PRD003,5/19/2023,12/31/2024,54373,13.41,0,0
LN0000477,205403204,ACC205403204,PRD004,9/19/2022,12/31/2024,419982,8.18,0,0
LN0000478,205402681,ACC205402681,PRD003,6/9/2023,,138951,12.1,0,0
LN0000479,205402886,ACC205402886,PRD004,12/6/2021,3/25/2024,1172885,13.62,0,0
LN0000480,205404275,ACC205404275,PRD003,1/31/2022,6/12/2024,112077,13.34,0,0
LN0000481,205404934,ACC205404934,PRD003,3/29/2022,12/31/2024,457407,13.68,0,0
LN0000482,205402296,ACC205402296,PRD003,6/3/2023,12/31/2024,123500,15.15,0,0
LN0000483,205403943,ACC205403943,PRD004,6/12/2024,12/31/2024,424077,10.62,1,244352.94
LN0000484,205404663,ACC205404663,PRD003,8/20/2022,12/31/2024,212805,15.42,0,0
LN0000485,205400690,ACC205400690,PRD003,3/30/2023,5/10/2024,153578,17.09,0,0
LN0000486,205400401,ACC205400401,PRD003,3/20/2024,12/31/2024,113305,10.44,0,0
LN0000487,205404187,ACC205404187,PRD003,8/8/2022,9/22/2023,326572,13.66,0,0
LN0000488,205402524,ACC205402524,PRD004,5/19/2024,,1333045,9.72,0,0
LN0000489,205400507,ACC205400507,PRD003,1/28/2024,,466540,11.57,0,0
LN0000490,205404624,ACC205404624,PRD004,5/23/2019,,1116261,13.99,0,0
LN0000491,205404689,ACC205404689,PRD004,3/31/2021,7/8/2023,924488,11.46,0,0
LN0000492,205401255,ACC205401255,PRD004,4/1/2024,12/31/2024,513993,9.4,1,201676.81
LN0000493,205402513,ACC205402513,PRD003,12/11/2020,9/3/2024,215476,14.43,0,0
LN0000494,205401318,ACC205401318,PRD004,8/10/2021,1/23/2023,1843247,14.19,0,0
LN0000495,205401330,ACC205401330,PRD003,11/30/2023,12/31/2024,89877,16.17,0,0
LN0000496,205402455,ACC205402455,PRD004,3/1/2019,,827879,13.34,0,0
LN0000497,205404777,ACC205404777,PRD003,3/18/2021,,205898,10.32,0,0
LN0000498,205402695,ACC205402695,PRD003,11/10/2022,12/31/2024,312130,10.47,0,0
LN0000499,205402129,ACC205402129,PRD003,11/28/2022,12/31/2024,279090,11.38,0,0
LN0000500,205403451,ACC205403451,PRD003,2/4/2024,12/31/2024,356062,11.79,0,0
LN0000501,205401931,ACC205401931,PRD003,2/3/2021,,395316,12.3,0,0
LN0000502,205401953,ACC205401953,PRD004,3/31/2022,,1905795,11.3,0,0
LN0000503,205402828,ACC205402828,PRD003,1/27/2023,4/14/2024,341288,13.67,0,0
LN0000504,205404988,ACC205404988,PRD003,8/6/2019,,237435,14.38,0,0
LN0000505,205403951,ACC205403951,PRD003,6/11/2024,12/31/2024,390818,12.6,0,0
LN0000506,205401380,ACC205401380,PRD003,3/29/2024,12/31/2024,132342,11.01,0,0
LN0000507,205401957,ACC205401957,PRD003,2/2/2020,8/14/2022,425597,16.87,0,0
LN0000508,205404770,ACC205404770,PRD003,6/26/2019,10/25/2021,117493,15.32,1,30027.39
LN0000509,205402927,ACC205402927,PRD004,12/7/2023,12/31/2024,296748,12.99,0,0
LN0000510,205403448,ACC205403448,PRD003,4/8/2024,,333608,13.95,0,0
LN0000511,205400883,ACC205400883,PRD003,2/1/2021,12/31/2024,89742,12.05,0,0
LN0000512,205404056,ACC205404056,PRD003,2/14/2018,4/10/2021,133375,10.6,1,101131.36
LN0000513,205400789,ACC205400789,PRD004,3/23/2022,9/7/2023,741533,14.88,0,0
LN0000514,205400873,ACC205400873,PRD003,4/28/2023,12/31/2024,219942,15.7,0,0
LN0000515,205401139,ACC205401139,PRD003,12/12/2022,,466600,12.69,0,0
LN0000516,205403483,ACC205403483,PRD003,10/9/2022,,298869,13.94,0,0
LN0000517,205403654,ACC205403654,PRD003,1/9/2022,10/15/2023,83834,11.49,0,0
LN0000518,205404329,ACC205404329,PRD004,1/21/2024,12/31/2024,1826048,12.47,0,0
LN0000519,205403835,ACC205403835,PRD003,3/10/2021,11/29/2022,123077,10.85,0,0
LN0000520,205401503,ACC205401503,PRD004,10/26/2023,12/31/2024,1111192,10.73,0,0
LN0000521,205402163,ACC205402163,PRD003,5/23/2020,,310105,13.24,0,0
LN0000522,205400243,ACC205400243,PRD004,6/11/2022,,1720241,11.36,0,0
LN0000523,205402667,ACC205402667,PRD003,12/9/2023,,183090,12.25,0,0
LN0000524,205404797,ACC205404797,PRD003,7/20/2022,2/17/2024,145145,17.42,0,0
LN0000525,205401275,ACC205401275,PRD003,9/28/2023,12/31/2024,76457,15.69,0,0
LN0000526,205404600,ACC205404600,PRD003,6/11/2021,2/18/2023,158883,17.74,0,0
LN0000527,205403153,ACC205403153,PRD003,12/10/2022,12/31/2024,274248,13.61,0,0
LN0000528,205404794,ACC205404794,PRD003,7/29/2021,5/4/2023,379678,10.33,0,0
LN0000529,205401481,ACC205401481,PRD003,9/24/2022,12/31/2024,92140,10.54,0,0
LN0000530,205402915,ACC205402915,PRD004,9/17/2023,12/31/2024,1442070,10.23,1,905316.51
LN0000531,205402479,ACC205402479,PRD003,6/9/2023,12/31/2024,116980,16.2,0,0
LN0000532,205404658,ACC205404658,PRD003,5/9/2018,9/12/2021,420706,15.29,0,0
LN0000533,205404139,ACC205404139,PRD003,8/11/2023,12/31/2024,318183,11.12,1,161707.01
LN0000534,205404859,ACC205404859,PRD003,2/11/2021,,386928,12.98,0,0
LN0000535,205401659,ACC205401659,PRD003,11/15/2019,8/12/2023,329360,14.38,0,0
LN0000536,205402363,ACC205402363,PRD004,1/2/2024,12/31/2024,838979,12.24,0,0
LN0000537,205400133,ACC205400133,PRD003,8/14/2023,,376032,11.91,0,0
LN0000538,205404421,ACC205404421,PRD003,10/2/2022,2/4/2024,347369,17.56,0,0
LN0000539,205403908,ACC205403908,PRD003,10/23/2021,,403793,12.4,0,0
LN0000540,205400780,ACC205400780,PRD003,1/3/2021,9/20/2022,246383,15.79,1,135574.57
LN0000541,205404538,ACC205404538,PRD003,5/26/2022,,122450,14,0,0
LN0000542,205401521,ACC205401521,PRD003,2/12/2024,,62144,17.71,0,0
LN0000543,205404911,ACC205404911,PRD003,2/16/2021,3/24/2022,367626,12.61,1,232649.85
LN0000544,205401206,ACC205401206,PRD003,1/23/2021,12/31/2024,374903,11.88,0,0
LN0000545,205404180,ACC205404180,PRD003,4/28/2024,,459610,13.48,0,0
LN0000546,205404168,ACC205404168,PRD003,3/11/2022,12/31/2024,71217,13.55,0,0
LN0000547,205401441,ACC205401441,PRD003,9/21/2022,,273503,15.84,0,0
LN0000548,205404874,ACC205404874,PRD003,8/8/2022,8/29/2024,184560,15.3,0,0
LN0000549,205404403,ACC205404403,PRD004,4/4/2022,,1887746,14.52,0,0
LN0000550,205400494,ACC205400494,PRD003,11/13/2020,11/28/2021,92256,14.16,0,0
LN0000551,205402242,ACC205402242,PRD004,11/26/2022,12/31/2024,1197526,8.2,0,0
LN0000552,205402277,ACC205402277,PRD004,6/7/2022,,1625379,8.34,0,0
LN0000553,205401832,ACC205401832,PRD003,4/10/2020,4/17/2024,338686,17.96,0,0
LN0000554,205401086,ACC205401086,PRD004,9/17/2022,,632187,10.21,0,0
LN0000555,205403684,ACC205403684,PRD003,9/8/2021,,395398,14.41,0,0
LN0000556,205403078,ACC205403078,PRD003,2/2/2023,12/31/2024,270814,15.18,0,0
LN0000557,205404904,ACC205404904,PRD003,1/12/2019,12/7/2022,109979,15.96,0,0
LN0000558,205400824,ACC205400824,PRD004,7/12/2023,,1403068,11.45,0,0
LN0000559,205402649,ACC205402649,PRD004,7/11/2019,7/27/2022,695040,12.96,0,0
LN0000560,205400192,ACC205400192,PRD003,4/5/2020,2/20/2023,467128,11.76,0,0
LN0000561,205404716,ACC205404716,PRD004,4/20/2020,,603265,10.61,0,0
LN0000562,205400238,ACC205400238,PRD003,11/21/2023,12/31/2024,133437,11.17,0,0
LN0000563,205401155,ACC205401155,PRD003,7/9/2020,1/14/2023,445677,12.68,1,160021.3
LN0000564,205404980,ACC205404980,PRD004,2/27/2022,1/18/2024,1722270,10.92,0,0
LN0000565,205400460,ACC205400460,PRD004,12/30/2019,,1589937,10.21,0,0
LN0000566,205403406,ACC205403406,PRD003,1/7/2024,,81328,15.72,0,0
LN0000567,205402909,ACC205402909,PRD003,7/19/2022,,282772,17.96,0,0
LN0000568,205404578,ACC205404578,PRD003,6/27/2021,,415613,13.08,0,0
LN0000569,205402020,ACC205402020,PRD003,9/28/2020,2/4/2024,354008,12.61,0,0
LN0000570,205404132,ACC205404132,PRD004,5/19/2024,,992687,12.9,0,0
LN0000571,205403291,ACC205403291,PRD004,7/17/2022,12/31/2024,544399,8.53,0,0
LN0000572,205402141,ACC205402141,PRD003,12/22/2022,,278590,10.39,0,0
LN0000573,205404341,ACC205404341,PRD003,1/23/2021,,347845,14.52,0,0
LN0000574,205400466,ACC205400466,PRD004,1/6/2023,,1535769,14.35,0,0
LN0000575,205403683,ACC205403683,PRD003,10/11/2023,,463636,15.71,0,0
LN0000576,205401597,ACC205401597,PRD003,9/14/2021,12/31/2024,442756,10.47,0,0
LN0000577,205401945,ACC205401945,PRD004,1/15/2020,9/23/2022,1947102,11.66,0,0
LN0000578,205403937,ACC205403937,PRD004,4/16/2022,12/31/2024,624932,11.96,0,0
LN0000579,205403839,ACC205403839,PRD003,8/30/2023,,287082,13.44,0,0
LN0000580,205404032,ACC205404032,PRD003,10/12/2018,1/30/2021,344731,13.38,0,0
LN0000581,205401274,ACC205401274,PRD003,12/27/2020,,475198,17.8,0,0
LN0000582,205404102,ACC205404102,PRD003,9/24/2022,12/31/2024,96118,17.46,0,0
LN0000583,205400311,ACC205400311,PRD003,9/10/2020,11/27/2021,208726,16.87,1,98797.71
LN0000584,205401680,ACC205401680,PRD003,2/22/2024,12/31/2024,363658,16.79,0,0
LN0000585,205400915,ACC205400915,PRD003,6/10/2023,,125830,16.02,0,0
LN0000586,205403706,ACC205403706,PRD003,5/13/2023,,353032,14.71,0,0
LN0000587,205400890,ACC205400890,PRD003,12/13/2023,12/31/2024,167602,11.87,0,0
LN0000588,205404936,ACC205404936,PRD003,3/6/2023,10/3/2024,193354,11.82,1,117838.37
LN0000589,205402523,ACC205402523,PRD003,1/28/2021,,73573,13.92,0,0
LN0000590,205402413,ACC205402413,PRD004,6/25/2024,12/31/2024,1412784,14.84,0,0
LN0000591,205402722,ACC205402722,PRD003,7/15/2022,,239657,16.37,0,0
LN0000592,205404720,ACC205404720,PRD003,9/27/2021,7/3/2023,123277,14.09,1,78676.46
LN0000593,205404319,ACC205404319,PRD003,4/7/2022,6/28/2023,344807,15.78,1,260891.13
LN0000594,205401638,ACC205401638,PRD003,12/3/2021,10/13/2023,133032,13.23,0,0
LN0000595,205402533,ACC205402533,PRD003,2/4/2023,12/31/2024,304981,17.92,0,0
